date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-02-21,5.0606,5.1254,4.9108,4.9208,19648090,19648090,0.009981,0.203,5.0236,"Feb 21, 18",0.5660365349118452
2018-02-22,5.0406,5.1005,4.9108,4.9208,11286062,11286062,0,0,5.0084,"Feb 22, 18",0.5660365349118452
2018-02-23,4.9508,5.1005,4.9408,5.1005,8703418,8703418,0.179665,3.651,5.023,"Feb 23, 18",0.6232257653873085
2018-02-26,5.2003,5.2502,5.1205,5.2402,8233767,8233767,0.13974,2.74,5.2022,"Feb 26, 18",0.6676850614219336
2018-02-27,5.2502,5.2702,5.0606,5.0805,8815284,8815284,-0.159702,-3.048,5.1335,"Feb 27, 18",0.6168607981668894
2018-02-28,5.2702,5.3001,4.9807,4.9907,18856365,18856365,-0.089833,-1.768,5.1922,"Feb 28, 18",0.5882820953472091
2018-03-01,5.1803,5.2901,5.1404,5.2203,17451661,17451661,0.229572,4.6,5.1947,"Mar 1, 18",0.661351919037617
2018-03-02,5.0406,5.2153,4.9158,5.1504,16575076,16575076,-0.06987,-1.338,5.0863,"Mar 2, 18",0.6391063586022534
2018-03-05,5.1105,5.2802,5.0855,5.1803,13470089,13470089,0.029945,0.581,5.1907,"Mar 5, 18",0.6486219845967793
2018-03-06,5.3001,5.3101,5.0206,5.0406,17297091,17297091,-0.13974,-2.698,5.1215,"Mar 6, 18",0.604162688562154
2018-03-07,5.0506,5.1205,4.8709,5.1205,11476326,11476326,0.079851,1.584,5.0033,"Mar 7, 18",0.629590732607727
2018-03-08,5.0107,5.0306,4.8011,4.8809,14871524,14871524,-0.239553,-4.678,4.8768,"Mar 8, 18",0.5533384253071096
2018-03-09,4.99,5.02,4.85,4.92,10785580,10785580,0.039095,0.801,4.9264,"Mar 9, 18",0.5657819362230285
2018-03-12,4.94,4.995,4.91,4.98,6489155,6489155,0.06,1.22,4.9543,"Mar 12, 18",0.5848768378842851
2018-03-13,5.03,5.105,4.91,4.94,8408698,8408698,-0.04,-0.803,5.0087,"Mar 13, 18",0.5721469034434474
2018-03-14,5.03,5.06,4.83,4.85,6962914,6962914,-0.09,-1.822,4.8992,"Mar 14, 18",0.5435045509515626
2018-03-15,4.79,4.83,4.65,4.67,11113912,11113912,-0.18,-3.711,4.7185,"Mar 15, 18",0.4862198459677933
2018-03-16,4.62,4.74,4.61,4.69,11304387,11304387,0.02,0.428,4.6986,"Mar 16, 18",0.49258481318821223
2018-03-19,4.57,4.67,4.5,4.55,10482902,10482902,-0.14,-2.985,4.566,"Mar 19, 18",0.4480300426452804
2018-03-20,4.57,4.785,4.51,4.71,23101282,23101282,0.16,3.516,4.6893,"Mar 20, 18",0.4989497804086309
2018-03-21,4.75,4.84,4.7101,4.84,8659246,8659246,0.13,2.76,4.7759,"Mar 21, 18",0.5403220673413532
2018-03-22,4.73,4.785,4.55,4.58,13754153,13754153,-0.26,-5.372,4.668,"Mar 22, 18",0.4575774934759087
2018-03-23,4.61,4.64,4.47,4.48,11901529,11901529,-0.1,-2.183,4.5624,"Mar 23, 18",0.42575265737381474
2018-03-26,4.62,4.63,4.48,4.58,7270120,7270120,0.1,2.232,4.5502,"Mar 26, 18",0.4575774934759087
2018-03-27,4.58,4.6,4.445,4.48,4788434,4788434,-0.1,-2.183,4.521,"Mar 27, 18",0.42575265737381474
2018-03-28,4.39,4.46,4.27,4.45,9784816,9784816,-0.03,-0.67,4.3874,"Mar 28, 18",0.41620520654318643
2018-03-29,4.53,4.71,4.53,4.66,6422618,6422618,0.21,4.719,4.6267,"Mar 29, 18",0.48303736235758393
2018-04-02,4.66,4.77,4.6,4.67,4411858,4411858,0.01,0.215,4.6768,"Apr 2, 18",0.4862198459677933
2018-04-03,4.7,4.75,4.65,4.68,3507572,3507572,0.01,0.214,4.6961,"Apr 3, 18",0.4894023295780026
2018-04-04,4.53,4.605,4.485,4.55,5205123,5205123,-0.13,-2.778,4.5512,"Apr 4, 18",0.4480300426452804
2018-04-05,4.7,4.89,4.7,4.85,11030940,11030940,0.3,6.593,4.8019,"Apr 5, 18",0.5435045509515626
2018-04-06,4.79,4.88,4.68,4.73,10355881,10355881,-0.12,-2.474,4.7568,"Apr 6, 18",0.5053147476290499
2018-04-09,4.73,4.77,4.55,4.56,9133135,9133135,-0.17,-3.594,4.6175,"Apr 9, 18",0.4512125262554897
2018-04-10,4.65,4.72,4.55,4.69,9036116,9036116,0.13,2.851,4.6493,"Apr 10, 18",0.49258481318821223
2018-04-11,4.69,4.775,4.65,4.68,7365110,7365110,-0.01,-0.213,4.6985,"Apr 11, 18",0.4894023295780026
2018-04-12,4.72,4.83,4.69,4.79,4157018,4157018,0.11,2.35,4.7697,"Apr 12, 18",0.5244096492903062
2018-04-13,4.84,4.86,4.73,4.76,5302509,5302509,-0.03,-0.626,4.7824,"Apr 13, 18",0.514862198459678
2018-04-16,4.77,4.77,4.66,4.75,7013579,7013579,-0.01,-0.21,4.7225,Apr 16,0.5116797148494686
2018-04-17,4.79,4.92,4.775,4.87,6320792,6320792,0.12,2.526,4.862,Apr 17,0.5498695181719815
2018-04-18,5.04,5.13,5,5.07,6730817,6730817,0.2,4.107,5.0779,Apr 18,0.6135191903761698
2018-04-19,5.05,5.09,4.94,5.02,5678678,5678678,-0.05,-0.986,5.0101,Apr 19,0.5976067723251225
2018-04-20,5,5.01,4.865,4.91,6143762,6143762,-0.11,-2.191,4.925,Apr 20,0.5625994526128192
2018-04-23,4.84,4.88,4.79,4.81,5179080,5179080,-0.1,-2.037,4.8248,Apr 23,0.5307746165107249
2018-04-24,4.83,4.915,4.73,4.8,5382071,5382071,-0.01,-0.208,4.8191,Apr 24,0.5275921329005155
2018-04-25,4.7,4.81,4.62,4.75,8588249,8588249,-0.05,-1.042,4.7079,Apr 25,0.5116797148494686
2018-04-26,4.78,4.89,4.74,4.85,3209755,3209755,0.1,2.105,4.8188,Apr 26,0.5435045509515626
2018-04-27,4.9,4.915,4.74,4.74,8283571,8283571,-0.11,-2.268,4.7966,Apr 27,0.5084972312392593
2018-04-30,4.76,4.79,4.67,4.67,3888644,3888644,-0.07,-1.477,4.7076,Apr 30,0.4862198459677933
2018-05-01,4.58,4.61,4.47,4.58,4560979,4560979,-0.09,-1.927,4.5437,May 1,0.4575774934759087
2018-05-02,4.66,4.67,4.521,4.54,4715654,4715654,-0.04,-0.873,4.6043,May 2,0.44484755903507106
2018-05-03,4.55,4.67,4.515,4.61,7919090,7919090,0.07,1.542,4.568,May 3,0.467124944306537
2018-05-04,4.62,4.77,4.62,4.71,3650431,3650431,0.1,2.169,4.707,May 4,0.4989497804086309
2018-05-07,4.73,4.74,4.54,4.55,6928902,6928902,-0.16,-3.397,4.6152,May 7,0.4480300426452804
2018-05-08,4.53,4.6,4.425,4.53,11218323,11218323,-0.02,-0.44,4.5145,May 8,0.4416650754248617
2018-05-09,4.73,4.79,4.67,4.79,11118931,11118931,0.26,5.74,4.7461,May 9,0.5244096492903062
2018-05-10,4.91,5.03,4.89,5,10677251,10677251,0.21,4.384,4.9782,May 10,0.5912418051047038
2018-05-11,4.93,5.05,4.845,4.86,7536708,7536708,-0.14,-2.8,4.9489,May 11,0.5466870345617721
2018-05-14,4.96,4.97,4.805,4.82,4761172,4761172,-0.04,-0.823,4.8651,May 14,0.5339571001209346
2018-05-15,4.67,4.84,4.65,4.84,8038725,8038725,0.02,0.415,4.7621,May 15,0.5403220673413532
